ID_Analysis	Group	CAT_sum	ANI_sum	Ca_epm	Mg_epm	NaK_epm	HCO3CO3_epm	SO4_epm	CL_epm
1922	1	12.051	11.61	40.992	51.216	7.792	60.276	33.893	5.831
1923	1	4.215	3.992	58.007	21.471	20.522	87.901	5.736	6.363
1924	1	5.592	4.928	63.358	19.134	17.507	86.81	6.331	6.859
1925	1	7.536	7.295	41.72	31.661	26.619	39.356	33.968	26.676
1926	1	9.844	9.531	62.861	31.766	5.374	51.296	40.415	8.289
1927	1	4.334	4.208	71.389	18.989	9.622	78.279	14.354	7.367
1928	1	16.841	13.789	59.854	25.895	14.251	25.557	51.94	22.503
1929	1	16.122	15.925	74.29	22.969	2.742	22.229	76.352	1.419
1930	1	9.817	9.15	30.498	41.072	28.43	60.896	12.284	26.82
1931	1	14.058	12.533	50.761	18.73	30.509	46.03	30.567	23.402
1932	1	20.325	18.511	41.737	33.2	25.063	35.06	35.989	28.95
1933	1	6.425	5.925	63.689	23.051	13.261	60.574	20.388	19.038
1934	1	13.005	12.727	24.944	26.574	48.481	25.756	6.867	67.376
1935	1	5.711	5.371	57.678	40.343	1.979	89.108	9.309	1.583
1936	1	3.873	3.505	41.234	34.005	24.761	80.428	8.302	11.27
1937	1	5.146	3.575	76.603	19.18	4.217	82.965	7.58	9.455
1938	1	26.468	23.895	42.61	17.1	40.29	30.864	20.737	48.399
1939	1	10.743	8.654	71.07	22.21	6.721	72.718	11.313	15.969
1940	1	2.797	2.814	67.787	23.525	8.688	79.211	14.783	6.006
1941	1	5.069	4.555	57.092	32.472	10.436	61.164	10.977	27.859
1942	1	11.988	11.242	34.134	34.318	31.548	20.601	51.299	28.1
1943	1	4.958	4.97	80.516	14.946	4.538	89.034	5.855	5.111
1944	1	8.67	8.258	52.376	44.614	3.01	80.177	15.379	4.444
1945	1	3.073	2.887	43.833	32.118	24.048	68.133	6.477	25.39
1946	1	7.539	5.277	86.709	9.829	3.462	85.105	4.738	10.157
1947	1	6.001	5.655	59.04	31.545	9.415	72.449	16.569	10.981
1948	1	20.968	19.546	23.798	12.948	63.254	26.328	31.101	42.571
1949	1	3.458	3.081	86.582	7.143	6.275	66.504	24.343	9.153
1950	1	12.073	11.585	40.918	23.855	35.227	35.934	20.483	43.582
1951	1	4.49	4.211	56.682	38.486	4.833	93.018	2.968	4.013
1952	1	31.834	30.487	50.32	14.733	34.947	11.503	55.929	32.568
1953	1	12.1	11.598	44.132	46.248	9.62	40.559	50.44	9.002
1954	1	5.782	5.327	69.042	22.778	8.181	79.688	12.897	7.415
1955	1	10.28	10.148	63.589	30.418	5.992	66.703	20.516	12.781
1956	1	28.184	28.172	57.543	39.998	2.459	8.725	87.871	3.404
1957	1	22.62	21.48	27.135	31.649	41.216	20.601	68.236	11.164
1958	1	7.367	6.028	62.997	30.162	6.841	77.754	13.819	8.427
1959	1	18.255	15.613	51.394	32.457	16.149	24.352	42.407	33.242
1960	1	6.44	5.994	48.82	33.214	17.966	63.43	14.932	21.638
1961	1	7.337	6.495	65.299	21.303	13.398	68.884	22.433	8.684
1962	1	13.081	11.138	49.591	27.681	22.728	44.882	25.238	29.88
1963	1	5.859	5.521	50.247	40.724	9.029	42.148	47.129	10.723
1964	1	7.869	7.579	60.249	35.557	4.194	62.277	32.141	5.581
1965	1	3.406	3.311	82.061	12.067	5.872	64.361	22.018	13.621
1966	1	9.218	9.044	61.716	24.995	13.289	39.197	49.259	11.544
1967	1	11.941	8.644	66.033	30.324	3.643	24.456	70.326	5.217
1968	1	10.341	10.804	59.356	19.892	20.752	46.566	29.674	23.76
1969	1	3.265	3.089	87.106	7.565	5.329	88.605	1.36	10.036
1970	1	24.141	22.03	14.469	8.86	76.67	45.679	17.957	36.364
1971	1	4.264	3.9	70.216	25.094	4.69	84.462	11.205	4.333
1972	1	8.135	7.79	46.011	52.6	1.389	90.886	8.023	1.091
1973	1	9.933	8.812	56.77	37.28	5.95	59.51	30.243	10.247
1974	1	22.329	21.237	80.456	12.531	7.013	22.15	77.45	0.4
1975	1	6.984	6.314	52.162	36.526	11.312	60.485	22.094	17.422
1976	1	8.763	8.037	61.497	22.538	15.965	74.63	10.626	14.744
1977	1	7.557	6.632	64.708	22.866	12.426	62.033	12.877	25.09
1978	1	5.447	5.179	45.805	18.12	36.075	64.877	8.438	26.685
1979	1	7.57	7.052	56.697	14.135	29.168	71.583	4.424	23.993
1980	1	11.668	10.478	22.669	33.15	44.181	2.5	0.592	96.908
1981	1	12.61	13.12	42.736	28.715	28.549	46.22	41.098	12.683
1982	1	13.286	13.473	36.806	21.06	42.135	28.212	23.64	48.148
1983	1	7.044	5.89	62.337	28.038	9.625	52.309	27.572	20.119
1984	1	4.542	4.625	53.831	39.85	6.319	92.238	0.454	7.308
1985	1	8.8	8.194	44.227	35.534	20.239	54.552	26.165	19.282
1986	1	11.841	10.008	34.98	26.408	38.612	50.27	5.196	44.534
1987	1	16.716	15.571	48.959	36.426	14.615	41.892	47.601	10.507
1988	1	3.551	3.393	56.21	39.397	4.393	84.527	5.511	9.962
1989	1	5.615	4.538	87.088	4.399	8.513	80.542	8.264	11.194
1990	1	22.599	21.767	43.281	29.13	27.59	26.954	34.433	38.613
1991	1	9.008	6.699	44.316	13.699	41.985	25.437	16.465	58.098
1992	1	8.356	7.235	28.064	28.554	43.382	40.995	9.496	49.509
1993	1	6.302	5.645	60.187	35.259	4.554	56.616	36.882	6.501
1994	1	2.797	2.593	67.787	23.525	8.688	82.993	7.212	9.796
1995	1	12.095	10.739	41.257	27.896	30.847	40.59	17.646	41.764
1996	1	14.545	13.742	61.753	32.815	5.431	29.574	62.422	8.005
1997	1	9.263	8.273	66.803	16.874	16.323	45.558	28.188	26.254
1998	1	4.156	4.117	84.047	13.859	2.093	93.539	3.036	3.425
1999	1	10.905	8.198	52.169	30.94	16.891	54.782	28.702	16.516
2000	1	17.793	17.315	46.839	8.784	44.377	35.305	5.891	58.805
2001	1	18.113	16.975	18.456	40.435	41.109	28.395	8.465	63.14
2002	1	2.966	2.717	85.806	8.328	5.866	88.075	1.546	10.379
2003	1	8.294	8.206	58.367	17.856	23.776	64.904	8.628	26.468
2004	1	7.276	6.516	65.847	31.666	2.488	86.019	11.817	2.164
2005	1	5.691	5.342	57.881	33.263	8.856	66.885	18.326	14.788
2006	1	13.017	10.978	55.205	10.118	34.678	41.665	11.569	46.766
2007	1	5.163	4.955	66.686	23.901	9.413	79.051	6.72	14.228
2008	1	8.179	8.466	64.678	33.195	2.127	61.942	36.393	1.665
2009	1	13.964	14.136	49.671	28.287	22.042	67.707	11.34	20.954
2010	1	3.123	2.856	79.891	13.16	6.948	78.676	9.489	11.835
2011	1	13.947	12.871	27.196	27.734	45.071	28.654	12.618	58.729
2012	1	5.997	5.96	66.567	26.063	7.37	58.289	33.188	8.523
2013	1	11.568	10.885	24.161	11.385	64.454	30.712	1.911	67.377
2014	1	5.404	4.55	48.02	36.547	15.433	73.121	4.571	22.308
2015	1	6.7	6.309	51.388	46.672	1.94	96.117	1.648	2.235
2016	1	4.609	4.536	63.875	21.415	14.71	82.121	0.463	17.416
2017	1	8.986	8.064	55.531	30.214	14.256	73.574	4.39	22.036
2018	1	9.683	8.828	20.613	33.141	46.246	36.758	6.366	56.876
2019	1	11.535	11.104	53.645	21.404	24.95	57.412	13.121	29.467
2020	1	9.656	9.815	51.16	45.164	3.676	18.37	75.303	6.327
2021	1	3.424	3.493	68.487	26.431	5.082	75.064	18.466	6.47
2022	1	9.313	8.829	69.118	28.272	2.609	42.881	54.242	2.877
2023	1	11.781	11.177	38.121	53.782	8.098	62.029	31.663	6.308
2024	1	4.711	4.709	67.799	27.956	4.245	88.129	7.072	4.799
2025	1	5.06	4.718	62.134	29.269	8.597	81.624	8.817	9.559
2026	1	4.75	4.393	69.347	24.253	6.4	94.377	0.478	5.145
2027	1	12.762	11.258	35.974	18.696	45.33	31.586	41.606	26.808
2028	1	11.792	11.337	40.205	39.077	20.717	75.029	1.835	23.137
2029	1	11.14	10.958	50.619	36.194	13.187	37.178	47.116	15.705
2030	1	18.093	18.256	31.719	29.105	39.175	43.81	10.15	46.04
2031	1	16.811	14.916	40.075	14.687	45.238	33.072	27.219	39.709
2032	1	6.065	5.425	83.1	5.425	11.476	80.959	3.447	15.594
2033	1	5.868	5.109	74.83	21.029	4.141	84.694	9.787	5.52
2034	1	11.859	12.379	47.972	30.534	21.494	41.175	39.688	19.137
2035	1	4.805	4.415	89.324	3.434	7.242	86.863	8.018	5.119
2036	1	5.865	5.4	70.622	7.008	22.37	82.241	0.0	17.759
2037	1	8.838	8.411	73.965	19.552	6.483	41.898	51.73	6.373
2038	1	12.46	11.564	58.074	36.982	4.944	47.337	39.251	13.412
2039	1	3.996	3.534	58.684	30.881	10.435	83.475	2.943	13.582
2040	1	9.073	8.456	56.101	25.394	18.505	37.595	39.392	23.013
2041	1	8.51	8.466	71.539	26.11	2.35	39.487	59.509	1.004
2042	1	7.782	7.226	47.456	21.151	31.393	65.098	14.988	19.914
2043	1	15.075	11.312	17.546	20.199	62.255	14.922	27.979	57.099
2044	1	17.023	15.282	43.388	36.739	19.873	28.805	49.045	22.15
2045	1	9.332	9.489	41.706	39.681	18.613	40.932	32.912	26.157
2046	1	6.394	5.529	70.238	21.88	7.882	56.032	9.785	34.183
2047	1	4.599	4.257	77.038	21.461	1.5	96.241	2.443	1.315
2048	1	1.826	1.857	71.03	18.018	10.953	64.405	28.002	7.593
2049	1	10.526	8.801	47.406	36.747	15.846	57.732	17.271	24.997
2050	1	10.173	9.15	60.828	16.18	22.992	13.432	51.421	35.148
2051	1	3.6	3.692	61.0	36.583	2.417	68.364	27.059	4.577
2052	1	18.195	14.769	50.19	28.942	20.868	24.633	45.954	29.413
2053	1	5.372	4.5	61.318	21.445	17.238	83.756	3.711	12.533
2054	1	4.635	4.643	39.827	40.841	19.331	76.955	3.597	19.449
2055	1	8.82	8.857	54.887	35.454	9.66	52.546	29.615	17.839
2056	1	1.285	1.234	23.268	19.222	57.51	58.428	5.024	36.548
2057	1	10.383	9.257	46.143	27.738	26.12	50.459	31.263	18.278
2058	1	4.697	4.518	81.818	15.776	2.406	93.958	2.302	3.741
2059	1	6.831	6.095	59.171	27.712	13.117	45.447	32.797	21.756
2060	1	8.141	7.532	57.008	23.253	19.74	65.056	10.223	24.721
2061	1	7.0	6.791	30.657	31.743	37.6	67.089	19.614	13.297
2062	1	5.991	5.45	33.317	59.055	7.628	58.037	29.028	12.936
2063	1	7.182	6.364	61.139	29.783	9.078	67.992	20.93	11.078
2064	1	21.623	20.52	44.078	11.798	44.124	27.568	11.262	61.17
2065	1	2.718	2.571	49.558	30.28	20.162	80.319	3.228	16.453
2066	1	9.079	8.505	33.528	25.377	41.095	35.65	29.865	34.486
2067	1	6.592	6.487	61.317	31.204	7.479	92.015	3.206	4.779
2068	1	11.184	10.141	45.511	25.018	29.471	57.213	7.189	35.598
2069	1	9.746	8.44	61.954	22.799	15.247	21.363	60.924	17.713
2070	1	7.725	6.339	46.511	39.417	14.071	77.567	9.528	12.904
2071	1	10.304	9.047	55.212	37.539	7.25	51.995	39.582	8.423
2072	1	7.652	7.511	52.169	16.127	31.704	51.498	13.58	34.922
2073	1	6.998	6.464	47.771	34.095	18.134	49.443	37.036	13.521
2074	1	12.933	11.673	81.798	14.637	3.565	40.015	56.361	3.624
2075	1	4.617	4.553	85.38	10.7	3.92	94.311	1.362	4.327
2076	1	11.502	10.828	51.2	12.163	36.637	50.859	13.456	35.685
2077	1	4.282	3.958	83.909	5.768	10.322	80.318	6.847	12.835
2078	1	8.957	6.796	59.06	25.723	15.217	37.139	46.263	16.598
2079	1	4.577	3.886	46.887	44.942	8.171	88.986	3.757	7.257
2080	1	15.306	13.656	44.342	32.255	23.403	40.085	34.3	25.615
2081	1	8.366	7.44	45.338	19.675	34.987	44.274	29.946	25.78
2082	1	3.349	3.511	40.221	29.471	30.308	93.819	2.962	3.218
2083	1	5.423	4.994	78.222	6.067	15.711	72.847	6.247	20.905
2084	1	24.088	22.641	15.746	18.789	65.464	10.494	16.002	73.504
2085	1	6.489	6.37	52.288	32.963	14.748	70.235	14.71	15.055
2086	1	4.348	4.114	82.636	11.362	6.003	88.43	6.077	5.493
2087	1	4.919	4.414	47.672	43.484	8.843	78.704	6.593	14.703
2088	1	12.21	11.238	37.6	27.633	34.767	44.625	13.712	41.662
2089	1	6.436	5.926	73.664	19.173	7.163	84.357	4.219	11.424
2090	1	6.069	6.057	41.934	27.121	30.944	50.058	28.529	21.413
2091	1	7.813	5.735	76.641	15.794	7.564	57.158	19.233	23.609
2092	1	7.381	6.896	58.149	36.784	5.067	62.747	29.887	7.367
2093	1	2.634	2.454	54.935	37.472	7.593	83.496	8.476	8.028
2094	1	18.077	16.502	59.352	25.945	14.704	20.658	66.865	12.477
2095	1	12.564	11.319	36.541	25.541	37.918	53.574	3.313	43.113
2096	1	9.517	8.626	42.471	10.371	47.158	68.015	3.86	28.124
2097	1	10.286	9.698	52.392	26.395	21.213	33.966	35.203	30.831
2098	1	11.553	8.013	45.356	22.791	31.853	31.499	14.289	54.212
2099	1	14.344	14.638	52.879	41.306	5.814	22.278	67.701	10.022
2100	1	3.122	2.816	68.738	13.165	18.097	73.899	11.08	15.021
2101	1	11.785	10.962	71.981	20.246	7.773	28.553	61.157	10.29
2102	1	2.916	2.738	85.562	8.471	5.967	89.774	3.031	7.195
2103	1	17.263	15.794	40.468	46.713	12.819	39.901	50.095	10.004
2104	1	14.425	11.666	28.714	23.958	47.328	15.592	21.061	63.346
2105	1	4.874	3.764	86.007	5.068	8.925	75.319	4.437	20.244
2106	1	4.331	4.107	46.086	51.305	2.609	87.485	11.152	1.364
2107	1	18.671	15.045	33.142	40.544	26.314	26.142	35.427	38.431
2108	1	4.628	4.441	37.748	55.121	7.131	70.48	20.626	8.894
2109	1	18.962	16.539	30.529	19.961	49.51	35.274	5.037	59.689
2110	1	6.625	6.309	61.766	26.083	12.151	48.312	38.279	13.409
2111	1	4.562	4.774	57.979	25.252	16.769	77.922	14.39	7.687
2112	1	15.978	13.588	16.554	25.235	58.211	19.782	13.792	66.426
2113	1	6.446	5.429	79.739	3.832	16.429	69.129	9.578	21.293
2114	1	6.608	6.3	58.898	36.108	4.994	89.016	5.619	5.365
2115	1	2.288	2.156	80.682	14.379	4.939	72.217	21.243	6.54
2116	1	2.144	2.213	37.22	23.041	39.739	33.348	38.59	28.061
2117	1	10.907	9.624	32.025	27.157	40.818	56.536	3.897	39.568
2118	1	7.631	7.204	47.739	28.03	24.23	56.871	20.808	22.321
2119	1	9.533	8.837	59.677	30.211	10.112	43.397	37.456	19.147
2120	1	4.77	4.027	65.912	15.535	18.553	84.256	1.043	14.701
2121	1	24.024	18.513	47.361	30.486	22.153	20.715	48.355	30.93
2122	1	2.824	2.914	54.78	43.697	1.523	84.935	12.148	2.917
2123	1	5.35	5.023	55.963	39.981	4.056	92.992	0.836	6.172
2124	1	4.119	3.756	47.244	29.959	22.797	82.907	0.559	16.534
2125	1	4.615	3.956	60.563	35.666	3.77	84.1	9.479	6.421
2126	1	6.563	5.978	55.508	35.106	9.386	66.895	25.075	8.029
2127	1	4.457	4.182	45.905	36.931	17.164	73.29	6.48	20.23
2128	1	16.809	16.019	46.612	43.572	9.816	50.134	38.598	11.268
2129	1	5.835	5.123	57.292	16.915	25.793	51.825	25.61	22.565
2130	1	3.106	3.051	77.109	15.905	6.986	89.184	3.409	7.407
2131	1	11.073	10.266	72.103	21.548	6.349	47.575	45.831	6.595
2132	1	18.521	16.912	38.799	25.323	35.878	17.733	38.901	43.366
2133	1	4.431	4.256	82.216	14.85	2.934	86.255	9.774	3.971
2134	1	7.145	6.341	48.188	21.875	29.937	59.439	8.532	32.03
2135	1	7.322	7.049	63.384	20.227	16.389	44.176	31.011	24.812
2136	1	5.929	5.623	51.341	47.192	1.467	92.104	7.398	0.498
2137	1	14.245	12.534	37.831	39.284	22.885	35.304	35.216	29.48
2138	1	23.248	22.038	59.674	22.299	18.027	12.27	71.989	15.741
2139	1	13.994	14.372	37.802	17.643	44.555	19.955	35.493	44.552
2140	1	4.997	4.488	54.933	32.94	12.127	68.293	11.586	20.12
2141	1	12.828	11.883	47.069	27.58	25.351	61.239	10.511	28.25
2142	1	9.704	9.271	48.856	16.107	35.037	66.109	11.682	22.209
2143	1	5.587	4.853	84.858	7.356	7.786	91.181	3.008	5.811
2144	1	8.512	7.974	48.661	43.503	7.836	75.671	16.19	8.139
2145	1	6.11	5.935	68.609	13.47	17.921	76.057	3.505	20.438
2146	1	15.404	16.036	33.043	29.914	37.042	15.022	53.492	31.485
2147	1	7.983	7.221	78.767	11.337	9.896	74.671	15.566	9.763
2148	1	7.36	6.659	64.416	24.592	10.992	59.063	29.073	11.864
25	1	5.754	5.967	14.824	4.553	80.622	14.563	6.972	78.465
26	1	6.549	5.98	41.915	20.11	37.975	79.482	0.702	19.816
27	1	7.29	8.492	58.189	30.48	11.331	76.425	11.281	12.294
28	1	6.194	5.881	56.313	34.679	9.009	86.669	4.03	9.301
29	1	2.182	2.101	96.059	3.758	0.183	93.622	1.0	5.378
30	1	4.574	4.222	92.632	5.094	2.274	93.937	3.269	2.795
31	1	0.482	0.415	66.598	16.805	16.598	93.976	1.928	4.096
32	1	5.487	5.535	51.832	44.997	3.171	97.706	0.759	1.536
33	1	6.226	5.843	48.892	22.47	28.638	62.263	9.259	28.479
34	1	1.904	1.827	47.164	34.559	18.277	92.392	4.543	3.065
35	1	6.284	6.208	69.876	24.873	5.251	92.397	6.701	0.902
36	1	7.598	7.047	56.489	25.994	17.518	74.415	7.975	17.61
37	1	5.564	5.461	36.143	43.781	20.075	62.717	16.004	21.278
38	1	28.834	29.739	3.583	3.652	92.765	97.323	0.229	2.448
39	1	8.789	8.842	42.644	15.451	41.905	46.336	8.686	44.979
40	1	3.01	3.069	16.578	10.93	72.492	92.929	3.389	3.682
41	1	7.438	7.143	53.334	45.362	1.304	89.71	8.484	1.806
42	1	4.621	4.403	54.101	43.995	1.904	90.824	7.381	1.794
43	1	6.25	6.177	55.088	42.128	2.784	90.74	6.071	3.189
44	1	5.295	5.154	69.273	16.789	13.938	72.507	22.953	4.54
45	1	0.994	0.966	24.95	0.101	74.95	51.035	40.269	8.696
46	1	5.144	5.141	31.532	3.596	64.872	79.381	3.56	17.059
47	1	10.347	9.917	49.193	33.159	17.648	49.41	32.328	18.262
48	1	1.876	1.88	22.228	9.755	68.017	83.351	4.574	12.074
49	1	0.432	0.444	11.574	38.194	50.231	44.369	4.73	50.901
50	1	3.298	3.219	77.774	7.823	14.403	72.29	10.283	17.428
51	1	5.078	4.741	63.883	27.55	8.566	68.445	26.788	4.767
52	1	3.287	3.099	58.747	22.665	18.588	75.637	9.81	14.553
53	1	0.207	0.16	22.222	20.773	57.005	10.0	9.375	80.625
54	1	6.53	6.332	48.913	45.36	5.727	86.45	8.212	5.338
55	1	2.182	2.147	96.059	3.758	0.183	97.718	0.978	1.304
56	1	4.387	4.184	84.181	11.261	4.559	98.327	1.004	0.669
